age,monthly_charges,total_charges,tenure_months,monthly_usage_gb,customer_satisfaction,number_of_services,gender,contract_type,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,churn,customer_lifetime_value
22.0,52.21868781096733,278.53221081400824,5.0,17.26916741642973,10,2,female,One year,Credit card,fiber,Y,Yes,Yes,no,3467.8
63.0,,713.5115995095962,9.0,52.67284792740774,3,3,Male,monthly,,fiber,Y,No,no,yes,100.0
24.0,46.72530534796425,1615.84832478584,39.0,56.451551868538736,2,4,female,monthly,Bank transfer,fiber,no,no,Yes,yes,115.85
50.0,70.39082956142683,60.19077414264879,1.0,39.38278434417258,8,4,female,Month-to-month,Credit card,fiber,no,No,Yes,yes,226.04
63.0,41.777622876863276,2852.207783610106,,15.641611686631812,9,3,Female,yearly,Bank transfer,None,Yes,no,no,no,3229.41
70.0,46.945417970388455,2613.721171209574,62.0,89.08741748924956,3,2,male,monthly,Bank transfer,DSL,Yes,No,no,no,2251.56
67.0,38.36658634418171,1849.6655218568667,56.0,80.10950360584616,5,4,Female,Month-to-month,electronic,Fiber optic,yes,no,Yes,no,4744.97
30.0,98.16524721217577,2050.833354777593,20.0,37.86676339734929,10,1,F,monthly,Bank transfer,Fiber optic,Y,yes,Yes,yes,130.81
24.0,58.159359450693195,2026.014113348215,32.0,31.218227481354393,6,2,Male,One year,electronic,dsl,Y,yes,yes,no,3158.35
23.0,81.79655669878467,5788.002853465914,60.0,38.36521031308818,1,4,male,Month-to-month,Credit card,fiber,Y,Yes,no,yes,2951.99
56.0,106.33202756028058,3463.912433094916,28.0,47.58432422134149,3,3,F,Month-to-month,Electronic check,DSL,yes,yes,no,yes,285.38
49.0,76.88699322695956,4731.390181208107,68.0,48.54923225248947,4,2,female,yearly,electronic,Fiber optic,Y,no,No,yes,127.44
58.0,74.6270799578682,5372.897260385508,70.0,60.84712069830918,5,4,Male,monthly,Bank transfer,DSL,N,yes,no,no,4105.62
29.0,56.22251035163046,3771.220030743179,59.0,53.522945438355706,10,1,Female,Month-to-month,electronic,dsl,No,Yes,Yes,no,2394.18
50.0,40.432437413672844,1615.1068270994201,44.0,31.05486165880506,4,2,Female,monthly,Electronic check,None,N,Yes,Yes,yes,100.0
68.0,80.64397642474574,1712.8390457377534,20.0,37.518031365981265,8,1,male,Month-to-month,electronic,dsl,Yes,no,yes,yes,100.0
71.0,66.89099704645713,2929.0976933924308,51.0,0.0,4,4,Male,Two year,Mailed check,fiber,Yes,yes,no,no,2839.67
53.0,18.486244796279863,77.79719871409328,4.0,101.93324305303575,4,2,Male,Two year,electronic,dsl,yes,no,no,no,1132.79
48.0,59.704006353342756,3976.10523658705,59.0,78.9502736698854,3,4,M,Month-to-month,Electronic check,No,No,no,yes,yes,384.61
68.0,61.6497109042518,938.9610448630337,13.0,50.202692434499966,10,1,M,Month-to-month,Electronic check,No,yes,no,Yes,no,1151.98
29.0,67.60911582995439,3201.8061316206954,42.0,76.02535168567809,4,3,female,One year,electronic,No,N,yes,Yes,no,2355.37
53.0,76.19131985734587,3282.327356682691,48.0,36.274391008001245,9,3,male,Month-to-month,Bank transfer,No,N,No,yes,no,2943.45
27.0,60.27615566767085,3046.841911701432,43.0,7.749730303740343,2,1,male,yearly,credit,fiber,No,yes,yes,yes,325.84
32.0,72.92064359085856,221.0224595213654,3.0,71.85132024880014,8,4,male,One year,Bank transfer,fiber,Y,Yes,Yes,no,2182.26
62.0,41.82171451352228,1908.2921698723287,48.0,56.60673555441732,3,2,Male,yearly,Bank transfer,Fiber optic,no,Yes,No,no,2654.57
39.0,92.76841737160808,3376.5079959558066,33.0,19.66800722899179,10,3,M,yearly,Electronic check,DSL,no,no,yes,no,4039.99
46.0,73.70085469868937,1203.9774670264987,16.0,1.8576804380183347,4,4,M,monthly,credit,DSL,Y,no,no,yes,271.69
150.0,436.20653991512995,16817.66871899362,28.0,68.86885358656406,5,2,female,One year,Electronic check,Fiber optic,no,No,Yes,no,2775.18
100.0,379.746125672747,44064.309472200664,8.0,47.418216189163715,10,4,M,Two year,Mailed check,No,yes,no,yes,no,3379.69
61.0,92.92289658133907,4628.371969295036,59.0,51.041477331254384,5,3,female,monthly,electronic,DSL,No,No,no,yes,2320.02
36.0,94.46080264668606,478.04711570289965,5.0,51.751620157473184,1,2,F,One year,Bank transfer,Fiber optic,yes,Yes,Yes,yes,277.93
79.0,75.209550376116,2579.231588876612,34.0,22.242715900784145,5,2,F,Two year,Bank transfer,No,No,Yes,yes,no,1831.35
70.0,81.39981010008435,2515.8761936326478,30.0,76.60055225649157,10,4,M,yearly,Electronic check,No,N,No,No,no,2706.24
68.0,48.36447580608199,2159.4510896268266,39.0,52.654948895678096,5,1,M,monthly,Bank transfer,Fiber optic,Y,no,Yes,no,2059.66
26.0,50.70767482195013,209.54043426475866,5.0,28.253087698795383,9,3,F,yearly,Mailed check,Fiber optic,yes,No,yes,no,1091.27
56.0,51.89708050364913,3887.2418934501316,68.0,69.94457531428272,1,4,Female,yearly,Mailed check,dsl,Y,yes,Yes,no,2921.37
36.0,27.860974454529966,1706.2458483994603,63.0,51.46826505941317,5,2,female,monthly,Bank transfer,Fiber optic,Yes,No,yes,no,2716.78
76.0,60.887392919096314,271.29433460033425,4.0,81.57371522559399,8,2,male,monthly,electronic,DSL,yes,yes,no,no,1561.31
35.0,84.799221094044,857.7902770764407,11.0,51.16094321633163,10,3,Female,monthly,Bank transfer,dsl,Y,No,no,no,3314.3
59.0,49.88590026587015,801.1930143503405,18.0,35.75360244610712,9,3,Female,monthly,electronic,No,no,No,Yes,no,889.71
32.0,52.63527150986357,3408.157608975234,55.0,53.45365233104939,6,3,Female,yearly,Bank transfer,dsl,yes,Yes,no,no,3991.15
51.0,66.20477418557468,1017.8826503887564,15.0,29.49624347318222,6,1,Female,Month-to-month,Mailed check,fiber,N,Yes,No,yes,315.89
31.0,68.14348384888163,4653.866018639679,65.0,67.4656924000167,6,2,M,monthly,Bank transfer,No,Y,No,no,yes,286.49
40.0,78.21088578107214,3725.4194670634365,46.0,38.40815016250189,7,3,female,Two year,Credit card,No,no,Yes,No,no,4078.07
66.0,80.46997909088314,1479.368997712118,19.0,30.189192813937566,10,3,F,Two year,Bank transfer,None,No,Yes,no,no,3794.56
66.0,76.12876438720208,3741.6412786369688,59.0,74.21178296706502,4,2,Male,yearly,electronic,Fiber optic,Yes,yes,No,no,3480.91
64.0,56.664364231643574,687.223896617899,13.0,28.366813345173995,1,3,female,Two year,Bank transfer,dsl,Y,no,yes,no,1777.69
76.0,72.23436620005461,1884.3765953726754,26.0,59.75796983249499,1,4,female,Two year,credit,fiber,yes,no,Yes,no,1244.75
100.0,389.9930453400631,31844.451457973882,53.0,90.88932647739367,7,1,male,Two year,electronic,dsl,Y,no,no,no,2104.78
38.0,67.50136228520971,364.3280059526132,5.0,41.44538812531657,8,2,Female,Month-to-month,credit,Fiber optic,No,yes,no,no,1682.63
23.0,78.73305314087975,6290.942448491033,70.0,35.36509343036877,3,4,M,Month-to-month,Mailed check,fiber,Y,yes,no,no,1827.13
33.0,77.78673208486846,1363.2336682999655,20.0,45.70139768935862,5,3,Male,Two year,Mailed check,None,yes,yes,no,no,2474.97
41.0,48.25255075328302,,45.0,7.532602425489323,6,2,Male,Month-to-month,electronic,DSL,Y,yes,yes,no,3075.93
32.0,60.34457125368756,1083.6500078866782,16.0,12.793070354938344,5,4,male,Month-to-month,electronic,fiber,No,No,Yes,yes,100.0
59.0,67.33037602347582,2404.1435794724703,42.0,80.3426922226133,2,3,M,Two year,Bank transfer,DSL,Y,yes,yes,no,3687.33
34.0,60.6884902585666,2542.8627132529664,37.0,0.0,9,4,F,Month-to-month,Electronic check,fiber,No,yes,Yes,yes,1108.48
42.0,37.53812308014804,1743.0193575002793,41.0,67.30863864697139,2,2,Male,yearly,electronic,fiber,Yes,No,no,no,3317.2
21.0,100.18331610940436,5391.907352021108,52.0,48.60820240772753,3,2,male,yearly,Electronic check,dsl,yes,Yes,yes,no,3850.03
43.0,52.48327689532528,2114.112295307385,44.0,68.48104718323987,7,1,female,monthly,electronic,DSL,yes,Yes,no,no,2861.56
44.0,71.51721183498628,2533.5386087787247,42.0,50.74227516149668,9,1,Male,monthly,Credit card,No,N,yes,Yes,no,2734.3
75.0,35.57332985360431,62.27926437618882,2.0,98.23269557683054,4,1,female,Two year,Mailed check,fiber,Y,no,yes,no,1626.18
200.0,479.561785891124,33075.0128281924,25.0,52.17983937853548,1,4,M,Month-to-month,Electronic check,dsl,N,No,No,yes,2290.29
18.0,44.78672682238953,493.9815518378495,13.0,77.56512506044336,1,1,female,monthly,Bank transfer,fiber,Y,yes,no,yes,100.0
72.0,98.37811668661567,3535.5845206549175,30.0,44.277000597294645,7,1,M,Month-to-month,Electronic check,fiber,Yes,no,no,yes,459.24
27.0,37.259752323340194,41.65631905742395,1.0,75.89086818356459,8,1,male,Two year,electronic,fiber,Y,yes,No,no,918.34
24.0,48.628026012183966,993.2887544171087,25.0,65.64591881991042,9,3,Female,Month-to-month,electronic,DSL,Yes,no,no,no,2691.3
26.0,83.5748895315501,1594.4179816135324,20.0,0.0,7,3,M,Two year,Mailed check,DSL,yes,Yes,yes,no,3270.23
54.0,76.26227054358645,5859.254190681615,65.0,30.506115810070913,8,4,female,monthly,Electronic check,Fiber optic,N,no,No,yes,2923.07
56.0,62.92783411588785,3241.143742993766,44.0,14.088776462127193,10,1,Female,monthly,Bank transfer,fiber,N,yes,No,no,2054.91
,79.05149587912777,1651.6918127587337,25.0,40.13017359590774,8,1,Female,Two year,electronic,fiber,Yes,no,yes,no,2935.04
75.0,57.061734016912226,64.37223825192356,1.0,21.22004654377923,9,2,F,One year,Mailed check,None,Y,Yes,yes,yes,100.0
54.0,66.75800020708674,512.4189630796686,9.0,57.27122471065813,1,2,Female,monthly,Electronic check,Fiber optic,yes,Yes,Yes,yes,100.0
38.0,80.66257145789295,4455.801448175757,47.0,7.450147754124551,2,1,F,Month-to-month,Credit card,DSL,N,No,No,no,2618.67
62.0,59.51515085587419,1105.712365256824,21.0,62.59903499070907,3,2,male,Two year,credit,dsl,N,No,no,no,2910.46
68.0,70.88496625534113,2251.4167196088333,31.0,65.15622815643164,7,4,F,Two year,Mailed check,DSL,Yes,Yes,Yes,no,2550.91
66.0,77.00974085525226,2132.130448080203,28.0,19.69452980794127,5,2,Female,yearly,credit,No,yes,No,No,no,4616.53
58.0,80.99954935828127,5616.0853017608715,64.0,70.19483453095425,8,3,Female,monthly,Credit card,Fiber optic,Yes,Yes,yes,no,2241.04
47.0,13.076471511106874,682.114146701211,49.0,47.84140795286948,4,3,M,Month-to-month,Electronic check,Fiber optic,yes,No,No,no,2513.37
60.0,67.49189617831954,543.7800215006189,8.0,35.64026465417211,7,2,Female,Two year,electronic,Fiber optic,Yes,yes,No,no,3321.4
,66.58167409457856,1221.8344288157841,21.0,54.35273824299666,1,2,Female,yearly,electronic,Fiber optic,Yes,Yes,yes,yes,926.73
31.0,52.44878961324396,2086.201455437433,46.0,36.058470527264184,10,1,Male,One year,Bank transfer,fiber,Yes,yes,no,no,2926.26
27.0,50.497386651251986,939.4264432024,16.0,45.42952482361075,6,3,female,Two year,electronic,dsl,Yes,No,Yes,no,725.54
51.0,87.01910761248017,3627.5004317323314,50.0,75.4151683245752,2,1,F,yearly,electronic,None,Yes,Yes,yes,no,2299.84
25.0,68.78351477130752,3148.642221475099,44.0,56.82560968089264,8,4,Male,yearly,Bank transfer,No,yes,no,Yes,no,2908.03
69.0,42.239293828207614,2228.8635994208007,45.0,55.789278772436475,3,1,male,Month-to-month,Credit card,dsl,N,No,no,yes,100.0
26.0,80.64887297576965,2936.9644445173053,31.0,29.377416873164947,6,4,male,Two year,Credit card,fiber,Y,No,yes,no,4296.64
22.0,87.66231016715396,1364.4139559501614,15.0,46.378844125679564,2,2,male,One year,Bank transfer,Fiber optic,Y,Yes,No,no,1975.52
46.0,78.74686876160331,2889.167707909242,45.0,70.87329489365851,7,3,F,One year,Electronic check,Fiber optic,No,Yes,no,no,2846.48
23.0,45.222815949536454,1104.4556662379612,26.0,31.00595870618623,1,1,female,Month-to-month,Bank transfer,fiber,Y,Yes,no,yes,100.0
34.0,63.846287942052875,2834.9428381007215,47.0,45.008942458315296,8,1,Male,yearly,Mailed check,dsl,yes,Yes,no,no,673.17
55.0,58.28738951030374,779.0372176177048,12.0,0.0,3,3,female,Month-to-month,electronic,No,N,No,no,no,832.95
25.0,50.67714229046871,593.6141054291908,11.0,74.20704869526112,1,2,male,Month-to-month,Electronic check,fiber,no,Yes,yes,yes,100.0
25.0,74.4219021466205,3328.485010522963,53.0,0.0,6,1,M,monthly,electronic,Fiber optic,Y,yes,Yes,no,3879.02
31.0,77.81254534968453,1450.0959846328801,18.0,48.18639364050488,7,2,Female,Two year,electronic,dsl,Y,yes,yes,no,2108.01
20.0,88.10926888065336,1283.8762240447527,17.0,54.36490180709515,6,3,Female,Two year,credit,dsl,N,yes,Yes,no,2157.55
53.0,48.492908646409774,237.36400751821512,6.0,90.06759876711692,1,1,M,monthly,Mailed check,fiber,yes,No,no,yes,100.0
78.0,60.13347013252548,2854.4175267213545,46.0,39.42151258833718,1,4,F,monthly,Bank transfer,DSL,yes,Yes,yes,yes,195.47
39.0,42.98195229360779,3318.753827940712,68.0,27.041728114283945,8,2,Female,Month-to-month,Bank transfer,dsl,Yes,No,Yes,no,2723.98
57.0,82.74552379915167,2159.8231101141464,31.0,27.2670497123691,1,4,female,Two year,credit,fiber,Y,Yes,yes,no,1915.72
25.0,59.49986537697097,187.8392853565527,3.0,82.69703667554452,10,3,F,Two year,Bank transfer,fiber,yes,No,No,no,2918.48
42.0,58.25870348640847,2552.9599568594736,53.0,3.018015034391148,5,2,M,Two year,Mailed check,DSL,Yes,no,yes,no,2603.35
37.0,89.3315579223565,1035.2037127631431,10.0,67.08576979476582,5,3,Male,monthly,electronic,fiber,Yes,No,no,yes,100.0
31.0,44.637627860618466,1967.5460050015952,47.0,89.80595499127222,2,3,F,monthly,Mailed check,No,Y,yes,No,no,2276.15
34.0,74.79819852811163,1020.3964721840307,15.0,79.00857694547724,3,1,M,Month-to-month,electronic,fiber,Y,no,no,yes,100.0
35.0,70.02981433955603,1566.767896236082,24.0,59.761615569770214,9,1,Female,Two year,Electronic check,fiber,no,Yes,yes,no,3571.18
20.0,74.39302972483812,3646.228254713014,47.0,26.291899479663265,2,1,M,Two year,Electronic check,DSL,yes,No,No,no,1537.33
72.0,78.42924968245603,4200.93050625305,45.0,61.32440547427967,2,4,F,monthly,Electronic check,fiber,yes,No,no,yes,2013.03
42.0,51.64150139216744,2220.7558329253975,38.0,13.280936507340932,4,4,male,monthly,Electronic check,DSL,yes,Yes,No,no,3473.22
49.0,49.55867771945472,574.6452489014105,11.0,53.74565904972717,5,3,Male,yearly,Bank transfer,Fiber optic,Y,No,yes,no,2068.21
64.0,85.61499331393645,5758.24624469589,62.0,99.52918189624955,2,1,F,monthly,Electronic check,dsl,no,Yes,yes,no,2917.77
26.0,81.19775633947745,4572.691145275398,65.0,50.90346192025055,8,3,F,Month-to-month,Bank transfer,dsl,No,yes,yes,no,3187.99
54.0,95.78500536521392,1338.649516690203,12.0,32.71498131144569,4,1,female,Two year,Electronic check,Fiber optic,Y,no,No,no,2022.27
52.0,59.20973551180775,1267.5420317380895,18.0,74.14331991524594,4,3,female,One year,Bank transfer,Fiber optic,Yes,Yes,yes,no,1974.0
47.0,74.98097670965947,918.4006138859401,12.0,24.108209712637052,1,1,male,yearly,electronic,DSL,Yes,yes,No,yes,1228.82
50.0,29.69834187353832,814.1320053239624,26.0,66.43771561914588,10,2,M,One year,Credit card,fiber,No,No,Yes,no,2140.5
56.0,67.8225670239351,560.3440494461933,8.0,0.0,7,1,M,monthly,credit,dsl,no,Yes,Yes,yes,412.38
52.0,62.22174981303479,525.1795891102956,8.0,43.120078903617525,9,4,M,monthly,credit,DSL,Yes,yes,no,no,2926.15
31.0,68.16488438969594,2892.0785432046873,52.0,78.04902403137913,5,4,male,yearly,Mailed check,fiber,Yes,yes,Yes,no,2658.95
46.0,94.13825225908602,2109.1089488503135,28.0,42.72725716028393,9,1,F,yearly,credit,DSL,no,no,yes,no,1580.49
57.0,,1683.6250505810112,17.0,38.51016830318396,6,2,F,monthly,Electronic check,fiber,Yes,no,yes,no,2943.44
58.0,53.90305540846645,3572.5911605766205,71.0,78.43409200233339,10,3,M,Two year,Electronic check,fiber,yes,Yes,No,no,5552.63
21.0,66.2688395073264,4302.464359209056,61.0,16.758544670132068,9,3,M,Two year,Mailed check,Fiber optic,Y,Yes,Yes,no,4058.05
54.0,87.19628730460332,1438.5091244250757,19.0,70.71016962307688,3,2,M,yearly,credit,No,Yes,No,No,no,4204.08
46.0,37.917646368847585,2076.186835767098,63.0,35.655815375660026,1,3,female,Month-to-month,Electronic check,fiber,N,no,yes,no,3873.65
26.0,84.14046847677717,5650.772115865423,70.0,72.41418569665208,4,2,M,Two year,Mailed check,None,Yes,no,yes,no,3591.74
65.0,64.58144127370639,1016.2887482400089,18.0,21.15784830598923,5,2,F,,Credit card,DSL,Yes,no,No,no,3697.09
74.0,28.970176846033468,736.8797486345727,31.0,37.753302434279824,6,1,M,monthly,Electronic check,fiber,no,no,No,no,2490.38
56.0,62.889493438693414,677.7776102239388,9.0,41.415428878234785,7,1,Male,monthly,electronic,DSL,N,No,No,yes,100.0
49.0,60.07175841791097,3468.885919753366,53.0,37.78169740687783,6,3,female,Two year,Electronic check,fiber,yes,No,No,no,3497.0
50.0,46.06322709891429,1289.6201711087913,30.0,39.08092796638184,3,4, , ,Electronic check,DSL,Yes,No,no,no,1843.18
56.0,69.12071216212816,2281.4494892270714,40.0,0.0,10,3,Male,Two year,Mailed check,dsl,N,yes,no,no,2199.64
24.0,54.134653136812986,1403.2562783753726,22.0,43.48763778626373,7,1,F,monthly,Bank transfer,dsl,Yes,Yes,no,yes,100.0
76.0,58.26294070445719,2850.1178508822572,43.0,27.7423121038227,8,2,Female,Two year,Bank transfer,fiber,Yes,yes,Yes,no,3716.4
30.0,60.147477889717685,3537.9345740613967,71.0,84.34251476343044,1,4,female,Two year,electronic,No,Y,no,Yes,no,2889.68
68.0,36.43618118384852,1640.0144276502472,38.0,45.317509344740536,5,1,F,monthly,Mailed check,DSL,Yes,no,yes,no,1975.69
40.0,57.87067994799237,677.1822203246071,13.0,87.40232932343721,4,4,male,Two year,Electronic check,fiber,yes,Yes,yes,no,870.69
78.0,54.056237957283706,298.02594672426466,6.0,64.20652750981718,3,3,female,One year,electronic,dsl,Yes,Yes,yes,yes,384.16
59.0,68.93113555399164,3456.8113989081626,52.0,52.92019874828157,9,2,male,yearly,Bank transfer,dsl,Y,yes,Yes,no,4300.75
21.0,42.69490148498737,2974.114719936774,62.0,17.711933209575676,4,1,male,One year,electronic,No,N,no,No,yes,2123.27
28.0,73.1668926148804,3005.937963711776,36.0,66.72641167412729,6,4,Male,monthly,Bank transfer,fiber,Yes,no,yes,no,2360.87
59.0,66.10236246579058,2850.398314005954,36.0,95.38847088760741,4,4,male,Month-to-month,Mailed check,Fiber optic,yes,no,no,yes,100.0
45.0,57.707834562044916,1061.4550615678693,18.0,39.317529905577175,10,2,female,Two year,electronic,None,yes,No,Yes,no,2811.87
,17.374437494034197,497.83694658392864,34.0,20.220269077746988,4,2,M,Two year,electronic,DSL,Y,yes,No,no,1141.16
30.0,65.93811413483648,3958.616926297198,54.0,28.231114973785168,2,3,Female,monthly,Mailed check,None,Y,yes,No,yes,951.58
53.0,73.23784154434966,3097.5561017106193,47.0,35.08132104047867,8,4,Female,monthly,credit,DSL,Yes,yes,Yes,yes,100.0
41.0,66.77412478089515,3658.0593112381434,56.0,51.11920137654693,2,2,M,monthly,Electronic check,fiber,yes,No,Yes,yes,1053.36
28.0,48.05031647971401,1605.5073388729224,36.0,48.59530170656692,7,1,male,Month-to-month,electronic,DSL,Y,No,No,yes,2033.94
37.0,62.116988159582014,760.4606844198432,13.0,99.5885403789147,10,2,female,Two year,Electronic check,dsl,Yes,yes,yes,no,2215.92
22.0,40.50138724695385,2324.0327968789156,54.0,11.456578596033069,1,2,F,One year,Electronic check,fiber,yes,no,no,yes,100.0
71.0,34.08111636211916,138.6380408344322,4.0,66.76618511862645,8,3,male,Two year,credit,DSL,Y,yes,no,no,1874.43
36.0,81.86706567829413,1927.635999712308,20.0,0.0,7,4,F,One year,electronic,Fiber optic,No,No,Yes,no,2114.58
65.0,87.7387141310919,6106.575447875708,70.0,92.33932330231514,5,1,female,Two year,Electronic check,dsl,No,No,Yes,no,3479.67
54.0,46.12859864559677,115.93615104598523,3.0,10.521638459869045,10,2,female,Two year,Mailed check,dsl,Y,no,no,no,2141.57
49.0,47.13667578673691,2636.790737816729,54.0,10.360391947891621,2,1,Male,yearly,Mailed check,DSL,yes,Yes,yes,no,2646.98
79.0,57.310958857631135,969.4234291019043,16.0,27.578272823214853,10,3,female,One year,Mailed check,DSL,Y,yes,no,no,3573.15
-45.0,-68.60091898471549,2440.1827839355597,38.0,42.81651025703063,9,2,male,One year,Electronic check,Fiber optic,Y,no,yes,no,1769.47
64.0,68.58911968554354,5511.596823479778,67.0,14.489433644416735,5,4,male,Two year,Bank transfer,DSL,Y,no,Yes,no,3877.62
60.0,115.76986918123464,1144.4751327412,9.0,40.71814085246579,4,4,male,Month-to-month,Mailed check,Fiber optic,no,yes,yes,no,1862.39
75.0,54.82159476501761,504.33447107343056,10.0,22.376306166495652,9,2,M,monthly,electronic,fiber,No,Yes,No,yes,123.04
52.0,40.777850216255985,3060.34957176571,63.0,54.454766405803895,4,3,Female,One year,Credit card,None,no,Yes,No,no,3310.39
36.0,93.8702579904723,1610.3624841078201,18.0,0.0,4,1,female,monthly,Bank transfer,No,yes,No,no,yes,100.0
30.0,50.66534512355665,2193.9161129326035,46.0,55.820202829994045,1,3,male,Month-to-month,electronic,DSL,Y,Yes,no,yes,100.0
28.0,60.66419712166365,2038.9799838328856,30.0,53.80086247093932,9,2,,yearly,Bank transfer,dsl,Yes,no,Yes,no,2267.96
